"qtaxid"	"orphans"	"total"	"proportion"	"ave.length"	"sd.length"	"length.rat"	"sciname"	"family"	"staxid"	"distance"	"N"	"id"	"threshold"	"reference"
"137"	"7238"	470	16137	0.0291256119476978	91.6936170212766	37.8952624830464	4.91992873443913	"Drosophila sechellia"	"Drosophila"	"7240"	0.120401396077499	16130	"seqid"	1e-04	FALSE
"138"	"7240"	468	15358	0.0304727178017971	97.0641025641026	44.222187618656	4.3440907694599	"Drosophila simulans"	"Drosophila"	"7238"	0.0941384896062516	15352	"seqid"	1e-04	FALSE
"139"	"7244"	589	14456	0.0407443276148312	105.101867572156	65.9253325307909	4.96575863983251	"Drosophila virilis"	"Drosophila"	"7230"	0.310200145916285	14423	"seqid"	1e-04	FALSE
"140"	"7245"	740	15953	0.0463862596376857	102.874324324324	57.5914794122883	4.75238864506975	"Drosophila yakuba"	"Drosophila"	"7220"	0.175359883468085	15938	"seqid"	1e-04	FALSE
"141"	"7260"	971	15447	0.0628601022852334	130.224510813594	125.136828438275	3.93235582007798	"Drosophila willistoni"	"Drosophila"	"46245"	0.455192938531523	15417	"seqid"	1e-04	FALSE
"142"	"72664"	519	28345	0.0183101076027518	106.306358381503	110.014989229858	3.88586217067641	"Eutrema salsugineum"	"Brassicaceae"	"3702"	0.287548488094453	28333	"seqid"	1e-04	FALSE
"143"	"73239"	1035	7687	0.134642903603486	75.0695652173913	122.176430879214	6.60808603438163	"Plasmodium yoelii yoelii"	"Plasmodium"	"5823"	0.327508776936775	7560	"seqid"	1e-04	TRUE
"144"	"764097"	15	3760	0.00398936170212766	147.333333333333	46.261163388908	2.46020697279631	"Saccharomyces cerevisiae AWRI796"	"Saccharomyces"	"559292"	0.0220923546370077	3760	"seqid"	1e-04	FALSE
"145"	"764098"	13	4008	0.0032435129740519	138.384615384615	70.6216898475467	2.73972593590793	"Saccharomyces cerevisiae Lalvin QA23"	"Saccharomyces"	"559292"	0.0257447016120214	4008	"seqid"	1e-04	FALSE
"146"	"764099"	6	3916	0.00153217568947906	121	32.0624390837628	3.10854558136586	"Saccharomyces cerevisiae Vin13"	"Saccharomyces"	"559292"	0.0182577929729255	3915	"seqid"	1e-04	FALSE
"147"	"764100"	8	4014	0.00199302441454908	123.25	29.2513735941213	3.11504143379252	"Saccharomyces cerevisiae VL3"	"Saccharomyces"	"559292"	0.0209715277432721	4013	"seqid"	1e-04	FALSE
"148"	"764101"	20	3560	0.00561797752808989	135.35	40.1985532601675	2.52231189696518	"Saccharomyces cerevisiae FostersO"	"Saccharomyces"	"559292"	0.024195636937172	3558	"seqid"	1e-04	FALSE
"149"	"764102"	6	3679	0.0016308779559663	112.833333333333	10.1077528000375	3.2058009644413	"Saccharomyces cerevisiae FostersB"	"Saccharomyces"	"559292"	0.0195350543769865	3677	"seqid"	1e-04	FALSE
"150"	"81972"	2003	32107	0.0623851496558383	117.694458312531	94.1462637880993	3.2308230330785	"Arabidopsis lyrata subsp. lyrata"	"Brassicaceae"	"3702"	0.229542956360853	32047	"seqid"	1e-04	FALSE
"151"	"889517"	6	5439	0.00110314396028682	104.5	81.1264445171856	4.70856373904995	"Saccharomyces cerevisiae CEN.PK113-7D"	"Saccharomyces"	"559292"	0.00739195630741699	5439	"seqid"	1e-04	FALSE
"152"	"9483"	245	42025	0.00582986317668055	86.8448979591837	67.1715477592313	5.91563589420571	"Callithrix jacchus"	"Primates"	"9606"	0.153942269896161	42024	"seqid"	1e-04	TRUE
"153"	"9541"	74	17393	0.00425458517794515	80.5135135135135	39.9383920225781	6.25556031004878	"Macaca fascicularis"	"Primates"	"9544"	0.0945395764430365	17390	"seqid"	1e-04	FALSE
"154"	"9544"	235	35537	0.00661282606860455	175.582978723404	175.669769980798	2.74297816322096	"Macaca mulatta"	"Primates"	"9606"	0.137769704285542	35537	"seqid"	1e-04	TRUE
"155"	"9595"	374	27277	0.0137111852476445	81.6871657754011	76.0286808869837	6.64165313988928	"Gorilla gorilla gorilla"	"Primates"	"9606"	0.128419469775598	27258	"seqid"	1e-04	TRUE
"156"	"9598"	109	20126	0.00541587995627546	88.302752293578	56.7261949725032	6.00689530781952	"Pan troglodytes"	"Primates"	"9606"	0.0902180358685192	20126	"seqid"	1e-04	TRUE
"157"	"9601"	380	22856	0.0166258312915646	105.107894736842	74.6937913784687	4.84223864922241	"Pongo abelii"	"Primates"	"9606"	0.123122714877006	22849	"seqid"	1e-04	TRUE
"158"	"9606"	1587	67896	0.0233739837398374	58.8197857592943	48.9944952689868	5.83538775415155	"Homo sapiens"	"Primates"	"9598"	0.107893758394794	67831	"seqid"	1e-04	TRUE
"159"	"1033177"	224	11490	0.0194952132288947	181.276785714286	105.939504678403	2.74581017170901	"Aspergillus kawachii IFO 4308"	"Aspergillus"	"425011"	0.205689937027412	11487	"seqid"	1e-05	FALSE
"160"	"112509"	2065	52336	0.0394565881993274	82.2416464891041	44.3747716360645	4.25453450116466	"Hordeum vulgare subsp. vulgare"	"Poaceae"	"4565"	0.173616967542258	52136	"seqid"	1e-05	FALSE
"161"	"1160506"	10	11396	0.000877500877500878	135.6	63.1755930368331	3.47138518710811	"Aspergillus oryzae 3.042"	"Aspergillus"	"510516"	0.0349958388531123	11396	"seqid"	1e-05	FALSE
"162"	"1160507"	1	3653	0.000273747604708459	75	NA	6.64668127053669	"Saccharomyces arboricola H-6"	"Saccharomyces"	"559292"	0.170234849813348	3653	"seqid"	1e-05	FALSE
"163"	"126793"	329	5389	0.0610502876229356	345.066869300912	269.10892101252	2.08164785267602	"Plasmodium vivax Sal-1"	"Plasmodium"	"5851"	0.363898150526879	5388	"seqid"	1e-05	TRUE
"164"	"135651"	4124	29874	0.138046461806253	202.979146459748	212.441032726227	2.13345422916377	"Caenorhabditis brenneri"	"Caenorhabditis"	"31234"	0.527163275742659	29800	"seqid"	1e-05	FALSE
"165"	"15368"	636	29933	0.0212474526442388	149.995283018868	93.2405152200611	2.88481930185726	"Brachypodium distachyon"	"Poaceae"	"4565"	0.358185359941256	29867	"seqid"	1e-05	TRUE
"166"	"226230"	6	3745	0.00160213618157543	70.8333333333333	19.8536310700755	5.80793354624546	"Saccharomyces kudriavzevii IFO 1802"	"Saccharomyces"	"559292"	0.184792471758191	3745	"seqid"	1e-05	FALSE
"167"	"227321"	855	10539	0.0811272416737831	141.936842105263	129.739030931037	3.61406606431586	"Aspergillus nidulans FGSC A4"	"Aspergillus"	"332952"	0.577442098311819	10506	"seqid"	1e-05	TRUE
"168"	"281687"	5166	35035	0.147452547452547	119.655245838173	96.4370888159268	2.78804551903108	"Caenorhabditis japonica"	"Caenorhabditis"	"31234"	0.505719739473716	34930	"seqid"	1e-05	TRUE
"169"	"285006"	10	5357	0.00186671644577189	60.1	36.9337244263288	7.91709596903359	"Saccharomyces cerevisiae RM11-1a"	"Saccharomyces"	"559292"	0.0112198677618227	5357	"seqid"	1e-05	FALSE
"170"	"30611"	61	19931	0.00306055892830264	71.327868852459	56.5940872387082	7.59503689634197	"Otolemur garnettii"	"Primates"	"9606"	0.216942645978172	19931	"seqid"	1e-05	TRUE
"171"	"307796"	11	5860	0.00187713310580205	218	122.551213784279	2.22117244224293	"Saccharomyces cerevisiae YJM789"	"Saccharomyces"	"559292"	0.0155667540042017	5856	"seqid"	1e-05	FALSE
"172"	"31234"	2936	31235	0.0939971186169361	207.807220708447	192.488451731677	2.02986155240655	"Caenorhabditis remanei"	"Caenorhabditis"	"6238"	0.590133313418352	31204	"seqid"	1e-05	FALSE
"173"	"330879"	39	9649	0.00404186962379521	192.358974358974	158.106807200484	2.56153116019564	"Aspergillus fumigatus Af293"	"Aspergillus"	"451804"	0.021607070872244	9649	"seqid"	1e-05	TRUE
"174"	"332952"	878	13501	0.0650322198355677	93.255125284738	52.0240806002278	4.75325158098383	"Aspergillus flavus NRRL3357"	"Aspergillus"	"510516"	0.150137078442102	13494	"seqid"	1e-05	FALSE
"175"	"341663"	493	10416	0.0473310291858679	208.924949290061	126.174000896714	2.45756449907002	"Aspergillus terreus NIH2624"	"Aspergillus"	"332952"	0.522241147860039	10412	"seqid"	1e-05	FALSE
"176"	"344612"	284	9140	0.0310722100656455	134.380281690141	116.352287793717	3.75557684436503	"Aspergillus clavatus NRRL 1"	"Aspergillus"	"330879"	0.371042435238334	9139	"seqid"	1e-05	FALSE
"177"	"36329"	1	5353	0.000186811133943583	41	NA	18.6298169820263	"Plasmodium falciparum 3D7"	"Plasmodium"	"5843"	0.0586855559756306	5353	"seqid"	1e-05	TRUE
"178"	"3702"	1236	31570	0.0391510928096294	88.4749190938511	82.7928111182846	4.7598068364548	"Arabidopsis thaliana"	"Brassicaceae"	"81972"	0.183683562175537	31540	"seqid"	1e-05	TRUE
"179"	"380704"	199	10949	0.0181751758151429	169.266331658291	88.2670673232607	2.91076278848836	"Aspergillus niger ATCC 1015"	"Aspergillus"	"425011"	0.0947263947468584	10946	"seqid"	1e-05	FALSE
"180"	"39946"	1587	37386	0.0424490450970952	136.466918714556	108.152527076389	2.80798222075397	"Oryza sativa Indica Group"	"Poaceae"	"39947"	0.13697466617441	37337	"seqid"	1e-05	FALSE
"181"	"39947"	11758	63155	0.186176866439712	130.421585303623	75.6858764409181	3.08141305232311	"Oryza sativa Japonica Group"	"Poaceae"	"39946"	0.304446488111413	62940	"seqid"	1e-05	TRUE
"182"	"425011"	2612	14066	0.185696004549979	165.438361408882	102.511015327974	3.03520340612112	"Aspergillus niger CBS 513.88"	"Aspergillus"	"380704"	0.238842969339758	14032	"seqid"	1e-05	FALSE
"183"	"451804"	147	9942	0.0147857573928787	154.959183673469	149.55916397231	3.1500471774633	"Aspergillus fumigatus A1163"	"Aspergillus"	"330879"	0.0409848676201851	9941	"seqid"	1e-05	FALSE
"184"	"4533"	5270	31948	0.164955552773257	112.618026565465	86.4193324579954	3.55846911830695	"Oryza brachyantha"	"Poaceae"	"39947"	0.359887709315809	31657	"seqid"	1e-05	FALSE
"185"	"4538"	619	31807	0.0194611249096111	118.819063004847	57.440073388148	3.12157019487233	"Oryza glaberrima"	"Poaceae"	"39947"	0.096291479596381	31774	"seqid"	1e-05	FALSE
"186"	"4555"	5396	39107	0.137980412713836	75.4716456634544	55.6936554303698	5.63321521828702	"Setaria italica"	"Poaceae"	"4558"	0.431108113501303	38927	"seqid"	1e-05	TRUE
"187"	"4558"	946	32795	0.0288458606494893	121.662790697674	107.928623436324	3.22595894003521	"Sorghum bicolor"	"Poaceae"	"4577"	0.408519599285584	32687	"seqid"	1e-05	TRUE
"188"	"4565"	2002	94457	0.0211948293932689	118.923076923077	56.1756639863822	2.50555972021772	"Triticum aestivum"	"Poaceae"	"4572"	0.203661478277644	94413	"seqid"	1e-05	FALSE
"189"	"4572"	3206	33312	0.0962415946205572	128.831565814099	67.2095404172747	3.01776583905681	"Triticum urartu"	"Poaceae"	"4565"	0.287451307955178	33178	"seqid"	1e-05	FALSE
"190"	"4577"	7137	58275	0.122471042471042	126.173462239036	82.8657449006255	2.87360014568151	"Zea mays"	"Poaceae"	"4558"	0.339519236553373	58085	"seqid"	1e-05	TRUE
"191"	"46245"	374	16756	0.0223203628550967	106.786096256684	61.6480299092391	4.79210848479164	"Drosophila pseudoobscura pseudoobscura"	"Drosophila"	"7234"	0.0979559664263001	16749	"seqid"	1e-05	TRUE
"192"	"50452"	2527	23234	0.10876301971249	202.804511278195	162.650071307049	2.04584669772502	"Arabis alpina"	"Brassicaceae"	"3702"	0.358960419080593	23149	"seqid"	1e-05	FALSE
"193"	"510516"	64	12072	0.00530152418820411	174.140625	94.1840257387901	2.58697581304403	"Aspergillus oryzae RIB40"	"Aspergillus"	"1160506"	0.0604296724578995	12069	"seqid"	1e-05	FALSE
"194"	"51351"	2078	40806	0.0509238837425869	177.210298363811	135.278359395575	2.27178202122953	"Brassica rapa subsp. pekinensis"	"Brassicaceae"	"72664"	0.320277918110414	40777	"seqid"	1e-05	FALSE
"195"	"545124"	373	5450	0.0684403669724771	95.4584450402145	72.9665302175196	4.71617301388754	"Saccharomyces cerevisiae AWRI1631"	"Saccharomyces"	"559292"	0.056485957777278	5441	"seqid"	1e-05	FALSE
"196"	"559292"	120	6718	0.017862459065198	109.95	34.8173746832229	4.1501765593526	"Saccharomyces cerevisiae S288c"	"Saccharomyces"	"643680"	0.0671422931857254	6713	"seqid"	1e-05	TRUE
"197"	"57266"	196	6296	0.031130876747141	74.25	35.8159647829475	8.73307722029034	"Plasmodium falciparum 7G8"	"Plasmodium"	"5835"	0.0814411646540016	6291	"seqid"	1e-05	FALSE
"198"	"574961"	2	5193	0.000385133834007318	171	134.350288425444	2.88214870316483	"Saccharomyces cerevisiae JAY291"	"Saccharomyces"	"559292"	0.0114579189131954	5193	"seqid"	1e-05	FALSE
"199"	"5823"	3724	11618	0.320537097607161	45.297261009667	25.3915982436141	7.46288812277266	"Plasmodium berghei ANKA"	"Plasmodium"	"73239"	0.360930059981858	11372	"seqid"	1e-05	TRUE
"200"	"5825"	4637	14553	0.318628461485604	45.3905542376537	29.2192542711649	5.82961196922313	"Plasmodium chabaudi"	"Plasmodium"	"5823"	0.403307240711173	14331	"seqid"	1e-05	TRUE
"201"	"5835"	134	6105	0.0219492219492219	66.0223880597015	20.5439072862277	9.96322408085332	"Plasmodium falciparum CAMP/Malaysia"	"Plasmodium"	"57266"	0.0717230492660144	6102	"seqid"	1e-05	FALSE
"202"	"5843"	89	5918	0.0150388644812437	55.5393258426966	26.9692822652733	11.9185245336031	"Plasmodium falciparum NF54"	"Plasmodium"	"36329"	0.0537440529713963	5905	"seqid"	1e-05	FALSE
"203"	"5851"	124	5100	0.0243137254901961	434.66935483871	310.390384190545	1.68797733154467	"Plasmodium knowlesi strain H"	"Plasmodium"	"126793"	0.332260222613902	5100	"seqid"	1e-05	TRUE
"204"	"5854"	2	5630	0.000355239786856128	25	8.48528137423857	29.8003624733476	"Plasmodium reichenowi"	"Plasmodium"	"36329"	0.154550785014562	5630	"seqid"	1e-05	FALSE
"205"	"61853"	144	19733	0.00729742056453656	210.993055555556	162.086461280572	2.58023762777905	"Nomascus leucogenys"	"Primates"	"9606"	0.117869704766227	19733	"seqid"	1e-05	TRUE
"206"	"6238"	2377	21657	0.109756660663989	164.233066891039	203.46994591164	2.61744491752849	"Caenorhabditis briggsae"	"Caenorhabditis"	"31234"	0.451881229797518	21573	"seqid"	1e-05	TRUE
"207"	"6239"	1645	26199	0.0627886560555746	142.357446808511	124.2749968033	3.28706525929122	"Caenorhabditis elegans"	"Caenorhabditis"	"31234"	0.419401121025147	26164	"seqid"	1e-05	TRUE
"208"	"643680"	5	5982	0.000835840855901036	50.2	37.1712254304321	8.8682612697945	"Saccharomyces cerevisiae EC1118"	"Saccharomyces"	"559292"	0.0150594101299856	5982	"seqid"	1e-05	FALSE
"209"	"721032"	20	5776	0.00346260387811634	140.85	88.7422494762515	3.40957548765154	"Saccharomyces cerevisiae Kyokai no. 7"	"Saccharomyces"	"559292"	0.0161852147619903	5776	"seqid"	1e-05	FALSE
"210"	"7217"	771	14965	0.0515202138322753	138.594033722438	156.200428739435	3.68762774589792	"Drosophila ananassae"	"Drosophila"	"7245"	0.352614093518994	14956	"seqid"	1e-05	FALSE
"211"	"7220"	500	14881	0.0335998924803441	96.862	48.2134423999792	5.18041914256936	"Drosophila erecta"	"Drosophila"	"7245"	0.159054494917831	14874	"seqid"	1e-05	FALSE
"212"	"7222"	660	14753	0.044736663729411	107.975757575758	67.1584271936723	4.80720358532426	"Drosophila grimshawi"	"Drosophila"	"7244"	0.323431153975947	14719	"seqid"	1e-05	FALSE
"213"	"7227"	177	20047	0.00882925125954008	102.395480225989	77.414480542321	6.51442483903039	"Drosophila melanogaster"	"Drosophila"	"7238"	0.107278384399603	20043	"seqid"	1e-05	TRUE
"214"	"7230"	887	14522	0.0610797410824955	117.599774520857	88.3228796003458	4.41638950491541	"Drosophila mojavensis"	"Drosophila"	"7244"	0.310893671332344	14477	"seqid"	1e-05	FALSE
"215"	"7234"	694	16754	0.041422943774621	102.85590778098	57.5834370574128	4.31217757489714	"Drosophila persimilis"	"Drosophila"	"46245"	0.0952225508447272	16744	"seqid"	1e-05	FALSE
"216"	"7238"	483	16137	0.0299312139802937	91.5031055900621	37.6750339794943	4.93349848843999	"Drosophila sechellia"	"Drosophila"	"7240"	0.120401396077499	16130	"seqid"	1e-05	FALSE
"217"	"7240"	486	15358	0.0316447454095585	96.6995884773662	44.1264850202537	4.36465193253946	"Drosophila simulans"	"Drosophila"	"7238"	0.0941384896062516	15352	"seqid"	1e-05	FALSE
"218"	"7244"	635	14456	0.0439263973436635	108.229921259843	68.2159129179577	4.83372837069858	"Drosophila virilis"	"Drosophila"	"7230"	0.310200145916285	14423	"seqid"	1e-05	FALSE
"219"	"7245"	775	15953	0.0485802043502789	103.815483870968	58.227463331646	4.71741648441658	"Drosophila yakuba"	"Drosophila"	"7220"	0.175359883468085	15938	"seqid"	1e-05	FALSE
"220"	"7260"	1046	15447	0.0677154139962452	135.069789674952	128.716281989274	3.80341098514535	"Drosophila willistoni"	"Drosophila"	"46245"	0.455192938531523	15417	"seqid"	1e-05	FALSE
"221"	"72664"	535	28345	0.0188745810548598	106.742056074766	108.988234286978	3.87157596192042	"Eutrema salsugineum"	"Brassicaceae"	"3702"	0.287548488094453	28333	"seqid"	1e-05	FALSE
"222"	"73239"	1094	7687	0.142318199557695	74.4241316270567	120.837309070611	6.7174541878621	"Plasmodium yoelii yoelii"	"Plasmodium"	"5823"	0.327508776936775	7560	"seqid"	1e-05	TRUE
"223"	"764097"	15	3760	0.00398936170212766	147.333333333333	46.261163388908	2.46020697279631	"Saccharomyces cerevisiae AWRI796"	"Saccharomyces"	"559292"	0.0220923546370077	3760	"seqid"	1e-05	FALSE
"224"	"764098"	13	4008	0.0032435129740519	138.384615384615	70.6216898475467	2.73972593590793	"Saccharomyces cerevisiae Lalvin QA23"	"Saccharomyces"	"559292"	0.0257447016120214	4008	"seqid"	1e-05	FALSE
"225"	"764099"	6	3916	0.00153217568947906	121	32.0624390837628	3.10854558136586	"Saccharomyces cerevisiae Vin13"	"Saccharomyces"	"559292"	0.0182577929729255	3915	"seqid"	1e-05	FALSE
"226"	"764100"	8	4014	0.00199302441454908	123.25	29.2513735941213	3.11504143379252	"Saccharomyces cerevisiae VL3"	"Saccharomyces"	"559292"	0.0209715277432721	4013	"seqid"	1e-05	FALSE
"227"	"764101"	21	3560	0.00589887640449438	136.47619047619	39.5191334009478	2.50187562100861	"Saccharomyces cerevisiae FostersO"	"Saccharomyces"	"559292"	0.024195636937172	3558	"seqid"	1e-05	FALSE
"228"	"764102"	7	3679	0.00190269094862734	112.714285714286	9.23244795480025	3.20979025323691	"Saccharomyces cerevisiae FostersB"	"Saccharomyces"	"559292"	0.0195350543769865	3677	"seqid"	1e-05	FALSE
"229"	"81972"	2084	32107	0.0649079639953904	118.11084452975	93.8198429737987	3.22518581840682	"Arabidopsis lyrata subsp. lyrata"	"Brassicaceae"	"3702"	0.229542956360853	32047	"seqid"	1e-05	FALSE
"230"	"889517"	6	5439	0.00110314396028682	104.5	81.1264445171856	4.70856373904995	"Saccharomyces cerevisiae CEN.PK113-7D"	"Saccharomyces"	"559292"	0.00739195630741699	5439	"seqid"	1e-05	FALSE
"231"	"9483"	263	42025	0.00625817965496728	89.4752851711027	67.8007743136675	5.74359979308698	"Callithrix jacchus"	"Primates"	"9606"	0.153942269896161	42024	"seqid"	1e-05	TRUE
"232"	"9541"	80	17393	0.00459955154372449	79.525	39.3613493516776	6.33521976869355	"Macaca fascicularis"	"Primates"	"9544"	0.0945395764430365	17390	"seqid"	1e-05	FALSE
"233"	"9544"	252	35537	0.00709120072037595	172.18253968254	172.204381525651	2.79814671582661	"Macaca mulatta"	"Primates"	"9606"	0.137769704285542	35537	"seqid"	1e-05	TRUE
"234"	"9595"	400	27277	0.0146643692488177	82.0225	76.8635284042235	6.61987434484184	"Gorilla gorilla gorilla"	"Primates"	"9606"	0.128419469775598	27258	"seqid"	1e-05	TRUE
"235"	"9598"	117	20126	0.00581337573288284	85.034188034188	56.5485649721778	6.24009334004543	"Pan troglodytes"	"Primates"	"9606"	0.0902180358685192	20126	"seqid"	1e-05	TRUE
"236"	"9601"	398	22856	0.0174133706685334	104.899497487437	76.3546672696086	4.85497928535128	"Pongo abelii"	"Primates"	"9606"	0.123122714877006	22849	"seqid"	1e-05	TRUE
"237"	"9606"	1797	67896	0.0264669494521032	57.1669449081803	48.2226873001665	6.02069603531472	"Homo sapiens"	"Primates"	"9598"	0.107893758394794	67831	"seqid"	1e-05	TRUE
"238"	"1033177"	202	11490	0.0175805047867711	175.465346534653	100.197671729579	2.83382928608957	"Aspergillus kawachii IFO 4308"	"Aspergillus"	"425011"	0.205689937027412	11487	"UniParc"	0.001	FALSE
"239"	"112509"	0	251	0	NA	NA	NA	"Hordeum vulgare subsp. vulgare"	"Poaceae"	"4565"	0.173616967542258	52136	"UniParc"	0.001	FALSE
"240"	"1160506"	7	11396	0.000614250614250614	129.142857142857	72.2620891187732	3.64430163556358	"Aspergillus oryzae 3.042"	"Aspergillus"	"510516"	0.0349958388531123	11396	"UniParc"	0.001	FALSE
"241"	"1160507"	0	3653	0	NA	NA	NA	"Saccharomyces arboricola H-6"	"Saccharomyces"	"559292"	0.170234849813348	3653	"UniParc"	0.001	FALSE
"242"	"126793"	241	5389	0.0447207274076823	333.178423236515	299.979091825586	2.13844601508993	"Plasmodium vivax Sal-1"	"Plasmodium"	"5851"	0.363898150526879	5388	"UniParc"	0.001	TRUE
"243"	"135651"	3549	29871	0.118810886813297	189.9977458439	193.709290360371	2.26223455808269	"Caenorhabditis brenneri"	"Caenorhabditis"	"31234"	0.527163275742659	29800	"UniParc"	0.001	FALSE
"244"	"15368"	546	29932	0.0182413470533209	145.838827838828	92.9839664273818	2.96168946559099	"Brachypodium distachyon"	"Poaceae"	"4565"	0.358185359941256	29867	"UniParc"	0.001	TRUE
"245"	"226230"	5	3745	0.00133511348464619	73.4	21.0546906887753	5.60355316265719	"Saccharomyces kudriavzevii IFO 1802"	"Saccharomyces"	"559292"	0.184792471758191	3745	"UniParc"	0.001	FALSE
"246"	"227321"	798	10539	0.0757187588955309	135.428571428571	119.674608125855	3.77565215451502	"Aspergillus nidulans FGSC A4"	"Aspergillus"	"332952"	0.577442098311819	10506	"UniParc"	0.001	TRUE
"247"	"281687"	4594	35035	0.131126016840303	115.008271658685	91.9483470018234	2.87184014627086	"Caenorhabditis japonica"	"Caenorhabditis"	"31234"	0.505719739473716	34930	"UniParc"	0.001	TRUE
"248"	"285006"	9	5357	0.0016800448011947	65	35.5598087733891	7.31894597549048	"Saccharomyces cerevisiae RM11-1a"	"Saccharomyces"	"559292"	0.0112198677618227	5357	"UniParc"	0.001	FALSE
